	228
STATEN ISLAND        NY 10314-2319	1
STATEN ISLAND        NY 10314-2331	1
STATEN ISLAND        NY 10314-2348	1
STATEN ISLAND        NY 10314-2410	3
STATEN ISLAND        NY 10314-2419	1
STATEN ISLAND        NY 10314-2502	1
STATEN ISLAND        NY 10314-2522	1
STATEN ISLAND        NY 10314-2537	1
STATEN ISLAND        NY 10314-2636	1
STATEN ISLAND        NY 10314-2683	1
STATEN ISLAND        NY 10314-2706	1
STATEN ISLAND        NY 10314-2714	1
STATEN ISLAND        NY 10314-2720	1
STATEN ISLAND        NY 10314-2721	1
STATEN ISLAND        NY 10314-2730	2
STATEN ISLAND        NY 10314-2734	1
STATEN ISLAND        NY 10314-2741	1
STATEN ISLAND        NY 10314-2827	1
STATEN ISLAND        NY 10314-2831	1
STATEN ISLAND        NY 10314-2936	1
STATEN ISLAND        NY 10314-2949	1
STATEN ISLAND        NY 10314-3005	1
STATEN ISLAND        NY 10314-3017	1
STATEN ISLAND        NY 10314-3021	1
STATEN ISLAND        NY 10314-3029	2
STATEN ISLAND        NY 10314-3054	1
STATEN ISLAND        NY 10314-3126	1
STATEN ISLAND        NY 10314-3129	1
STATEN ISLAND        NY 10314-3130	1
STATEN ISLAND        NY 10314-3133	1
STATEN ISLAND        NY 10314-3141	1
STATEN ISLAND        NY 10314-3202	1
STATEN ISLAND        NY 10314-3208	1
STATEN ISLAND        NY 10314-3228	1
STATEN ISLAND        NY 10314-3241	2
STATEN ISLAND        NY 10314-3245	1
STATEN ISLAND        NY 10314-3255	1
STATEN ISLAND        NY 10314-3318	1
STATEN ISLAND        NY 10314-3321	1
STATEN ISLAND        NY 10314-3323	1
STATEN ISLAND        NY 10314-3324	1
STATEN ISLAND        NY 10314-3329	3
STATEN ISLAND        NY 10314-3403	4
STATEN ISLAND        NY 10314-3404	1
STATEN ISLAND        NY 10314-3502	1
STATEN ISLAND        NY 10314-3517	1
STATEN ISLAND        NY 10314-3630	1
STATEN ISLAND        NY 10314-3701	1
STATEN ISLAND        NY 10314-3704	1
STATEN ISLAND        NY 10314-3713	1
STATEN ISLAND        NY 10314-3716	2
STATEN ISLAND        NY 10314-3717	1
STATEN ISLAND        NY 10314-3721	1
STATEN ISLAND        NY 10314-3725	1
STATEN ISLAND        NY 10314-3738	1
STATEN ISLAND        NY 10314-3742	1
STATEN ISLAND        NY 10314-3804	1
STATEN ISLAND        NY 10314-3805	1
STATEN ISLAND        NY 10314-3819	1
STATEN ISLAND        NY 10314-3821	1
STATEN ISLAND        NY 10314-3830	1
STATEN ISLAND        NY 10314-3884	1
STATEN ISLAND        NY 10314-3940	1
STATEN ISLAND        NY 10314-3960	1
STATEN ISLAND        NY 10314-4023	1
STATEN ISLAND        NY 10314-4024	1
STATEN ISLAND        NY 10314-4026	1
STATEN ISLAND        NY 10314-4113	1
STATEN ISLAND        NY 10314-4148	1
STATEN ISLAND        NY 10314-4152	1
STATEN ISLAND        NY 10314-4203	1
STATEN ISLAND        NY 10314-4231	1
STATEN ISLAND        NY 10314-4260	1
STATEN ISLAND        NY 10314-4263	1
STATEN ISLAND        NY 10314-4305	1
STATEN ISLAND        NY 10314-4311	1
STATEN ISLAND        NY 10314-4327	1
STATEN ISLAND        NY 10314-4347	1
STATEN ISLAND        NY 10314-4349	1
STATEN ISLAND        NY 10314-4357	1
STATEN ISLAND        NY 10314-4423	1
STATEN ISLAND        NY 10314-4425	2
STATEN ISLAND        NY 10314-4427	1
STATEN ISLAND        NY 10314-4503	1
STATEN ISLAND        NY 10314-4608	1
STATEN ISLAND        NY 10314-4738	1
STATEN ISLAND        NY 10314-4753	2
STATEN ISLAND        NY 10314-4756	1
STATEN ISLAND        NY 10314-4784	1
STATEN ISLAND        NY 10314-4803	1
STATEN ISLAND        NY 10314-4804	1
STATEN ISLAND        NY 10314-4806	1
STATEN ISLAND        NY 10314-4818	1
STATEN ISLAND        NY 10314-4821	1
STATEN ISLAND        NY 10314-4824	1
STATEN ISLAND        NY 10314-4826	1
STATEN ISLAND        NY 10314-4830	1
STATEN ISLAND        NY 10314-4844	1
STATEN ISLAND        NY 10314-4869	1
STATEN ISLAND        NY 10314-4870	1
STATEN ISLAND        NY 10314-4903	1
STATEN ISLAND        NY 10314-4925	1
STATEN ISLAND        NY 10314-4930	12
STATEN ISLAND        NY 10314-4931	8
STATEN ISLAND        NY 10314-4932	7
STATEN ISLAND        NY 10314-4933	7
STATEN ISLAND        NY 10314-4934	6
STATEN ISLAND        NY 10314-4935	5
STATEN ISLAND        NY 10314-4936	8
STATEN ISLAND        NY 10314-4937	7
STATEN ISLAND        NY 10314-4938	6
STATEN ISLAND        NY 10314-4939	6
STATEN ISLAND        NY 10314-4940	7
STATEN ISLAND        NY 10314-4947	3
STATEN ISLAND        NY 10314-4951	2
STATEN ISLAND        NY 10314-4954	1
STATEN ISLAND        NY 10314-4957	1
STATEN ISLAND        NY 10314-4959	1
STATEN ISLAND        NY 10314-4961	1
STATEN ISLAND        NY 10314-4965	1
STATEN ISLAND        NY 10314-4967	1
STATEN ISLAND        NY 10314-4976	1
STATEN ISLAND        NY 10314-4980	1
STATEN ISLAND        NY 10314-4987	1
STATEN ISLAND        NY 10314-4996	2
STATEN ISLAND        NY 10314-4998	5
STATEN ISLAND        NY 10314-5001	1
STATEN ISLAND        NY 10314-5003	1
STATEN ISLAND        NY 10314-5022	1
STATEN ISLAND        NY 10314-5027	1
STATEN ISLAND        NY 10314-5044	1
STATEN ISLAND        NY 10314-5051	1
STATEN ISLAND        NY 10314-5054	1
STATEN ISLAND        NY 10314-5056	1
STATEN ISLAND        NY 10314-5066	1
STATEN ISLAND        NY 10314-5078	1
STATEN ISLAND        NY 10314-5084	1
STATEN ISLAND        NY 10314-5103	1
STATEN ISLAND        NY 10314-5119	1
STATEN ISLAND        NY 10314-5166	1
STATEN ISLAND        NY 10314-5312	1
STATEN ISLAND        NY 10314-5314	1
STATEN ISLAND        NY 10314-5317	1
STATEN ISLAND        NY 10314-5334	1
STATEN ISLAND        NY 10314-5345	2
STATEN ISLAND        NY 10314-5349	1
STATEN ISLAND        NY 10314-5403	1
STATEN ISLAND        NY 10314-5415	1
STATEN ISLAND        NY 10314-5460	2
STATEN ISLAND        NY 10314-5466	1
STATEN ISLAND        NY 10314-5506	1
STATEN ISLAND        NY 10314-5521	1
STATEN ISLAND        NY 10314-5604	1
STATEN ISLAND        NY 10314-5608	1
STATEN ISLAND        NY 10314-5633	1
STATEN ISLAND        NY 10314-5666	1
STATEN ISLAND        NY 10314-5675	1
STATEN ISLAND        NY 10314-5936	1
STATEN ISLAND        NY 10314-5938	1
STATEN ISLAND        NY 10314-5941	2
STATEN ISLAND        NY 10314-5944	1
STATEN ISLAND        NY 10314-5946	1
STATEN ISLAND        NY 10314-5948	1
STATEN ISLAND        NY 10314-5951	2
STATEN ISLAND        NY 10314-5952	1
STATEN ISLAND        NY 10314-5997	2
STATEN ISLAND        NY 10314-6002	1
STATEN ISLAND        NY 10314-6008	1
STATEN ISLAND        NY 10314-6032	1
STATEN ISLAND        NY 10314-6061	1
STATEN ISLAND        NY 10314-6065	1
STATEN ISLAND        NY 10314-6106	1
STATEN ISLAND        NY 10314-6111	1
STATEN ISLAND        NY 10314-6120	1
STATEN ISLAND        NY 10314-6142	2
STATEN ISLAND        NY 10314-6147	1
STATEN ISLAND        NY 10314-6151	2
STATEN ISLAND        NY 10314-6154	3
STATEN ISLAND        NY 10314-6165	3
STATEN ISLAND        NY 10314-6173	1
STATEN ISLAND        NY 10314-6200	1
STATEN ISLAND        NY 10314-6203	1
STATEN ISLAND        NY 10314-6205	1
STATEN ISLAND        NY 10314-6207	1
STATEN ISLAND        NY 10314-6208	2
STATEN ISLAND        NY 10314-6218	1
STATEN ISLAND        NY 10314-6225	2
STATEN ISLAND        NY 10314-6226	1
STATEN ISLAND        NY 10314-6230	1
STATEN ISLAND        NY 10314-6233	1
STATEN ISLAND        NY 10314-6240	1
STATEN ISLAND        NY 10314-6243	1
STATEN ISLAND        NY 10314-6304	1
STATEN ISLAND        NY 10314-6319	1
STATEN ISLAND        NY 10314-6357	1
STATEN ISLAND        NY 10314-6369	1
STATEN ISLAND        NY 10314-6401	1
STATEN ISLAND        NY 10314-6402	1
STATEN ISLAND        NY 10314-6406	1
STATEN ISLAND        NY 10314-6421	1
STATEN ISLAND        NY 10314-6466	1
STATEN ISLAND        NY 10314-6503	1
STATEN ISLAND        NY 10314-6505	1
STATEN ISLAND        NY 10314-6507	2
STATEN ISLAND        NY 10314-6705	1
STATEN ISLAND        NY 10314-6715	1
STATEN ISLAND        NY 10314-6717	1
STATEN ISLAND        NY 10314-6736	2
STATEN ISLAND        NY 10314-6738	1
STATEN ISLAND        NY 10314-6808	1
STATEN ISLAND        NY 10314-6809	1
STATEN ISLAND        NY 10314-6820	1
STATEN ISLAND        NY 10314-6840	1
STATEN ISLAND        NY 10314-6913	1
STATEN ISLAND        NY 10314-6918	1
STATEN ISLAND        NY 10314-6936	1
STATEN ISLAND        NY 10314-7005	2
STATEN ISLAND        NY 10314-7209	1
STATEN ISLAND        NY 10314-7214	5
STATEN ISLAND        NY 10314-7216	1
STATEN ISLAND        NY 10314-7230	2
STATEN ISLAND        NY 10314-7430	1
STATEN ISLAND        NY 10314-7441	1
STATEN ISLAND        NY 10314-7444	1
STATEN ISLAND        NY 10314-7513	1
STATEN ISLAND        NY 10314-7523	1
STATEN ISLAND        NY 10314-7528	1
STATEN ISLAND        NY 10314-7529	1
STATEN ISLAND        NY 10314-7544	1
STATEN ISLAND        NY 10314-7557	1
STATEN ISLAND        NY 10314-7593	1
STATEN ISLAND        NY 10314-7700	2
STATEN ISLAND        NY 10314-7715	1
STATEN ISLAND        NY 10314-7836	1
STATEN ISLAND        NY 10314-7846	1
STATEN ISLAND        NY 10314-7868	1
STATEN ISLAND        NY 10314-7876	2
STATEN ISLAND        NY 10314-7883	2
STERLING HEIGHTS     MI 48314-1889	1
STOCKBRIDGE          GA 30281-0908	1
STOCKBRIDGE          MA 01262-0693	1
STONY BROOK          NY 11790	1
STONY BROOK          NY 11790-2202	1
STONY BROOK          NY 11790-2316	1
STONY POINT          NY 10980-3701	1
STROUDSBURG          PA 18360-1964	1
STUART               FL 34997-6114	1
STUDIO CITY          CA 91604-2335	2
STUDIO CITY          CA 91604-3640	1
STUDIO CITY          CA 91604-3653	1
STURGIS              MI 49091-9723	1
SUFFERN              NY 10901-2403	2
SUFFERN              NY 10901-7034	1
SUGAR LAND           TX 77478-3408	1
SUGAR LAND           TX 77478-3458	2
SUGAR LAND           TX 77479-4105	1
SUMMIT               NJ 07901-2915	2
SUMMIT               NJ 07901-2954	1
SUMTER               SC 29154-6252	2
SUNNY ISLES BEACH    FL 33160-5578	1
SUNNYSIDE            NY 11104-0619	1
SUNNYSIDE            NY 11104-1420	2
SUNNYSIDE            NY 11104-1502	1
SUNNYSIDE            NY 11104-1739	1
SUNNYSIDE            NY 11104-2104	1
SUNNYSIDE            NY 11104-2620	1
SUNNYSIDE            NY 11104-2944	1
SUNNYSIDE            NY 11104-4218	1
SUNNYSIDE            NY 11104-4405	2
SUNNYSIDE            NY 11104-4409	1
SYOSSET              NY 11791	3
SYOSSET              NY 11791-0047	1
SYOSSET              NY 11791-1119	1
SYOSSET              NY 11791-1213	1
SYOSSET              NY 11791-1403	1
SYOSSET              NY 11791-1505	3
SYOSSET              NY 11791-2202	1
SYOSSET              NY 11791-2305	2
SYOSSET              NY 11791-2333	1
SYOSSET              NY 11791-2335	1
SYOSSET              NY 11791-2610	1
SYOSSET              NY 11791-3036	2
SYOSSET              NY 11791-3050	2
SYOSSET              NY 11791-3823	1
SYOSSET              NY 11791-4628	1
SYOSSET              NY 11791-4647	1
SYOSSET              NY 11791-5713	1
SYOSSET              NY 11791-5830	1
SYOSSET              NY 11791-6517	2
SYOSSET              NY 11791-9632	1
SYRACUSE             NY 13202-9203	2
SYRACUSE             NY 13210-2844	1
TACOMA               WA 98465-1902	1
TAIPEI               -- 11047-0000	1
TAMPA                FL 33647-1073	1
TAMPA                FL 33647-1851	1
TAMPA                FL 33688-2880	1
TARRYTOWN            NY 10591-4121	1
TARRYTOWN            NY 10591-7506	2
TARZANA              CA 91356-6404	1
TEANECK              NJ 07666-4514	2
TEANECK              NJ 07666-5624	1
TENAFLY              NJ 07670-1047	2
TENAFLY              NJ 07670-1102	2
TENAFLY              NJ 07670-1123	2
TENAFLY              NJ 07670-2001	1
TENAFLY              NJ 07670-2102	2
TENAFLY              NJ 07670-2402	3
TENAFLY              NJ 07670-2424	1
TENAFLY              NJ 07670-2514	1
TENAFLY              NJ 07670-2537	2
TENAFLY              NJ 07670-2909	1
TENAFLY              NJ 07670-3104	1
TETON VILLAGE        WY 83025	2
THE VILLAGES         FL 32162-3159	1
THE WOODLANDS        TX 77380-1067	2
THOMASTON            CT 06787-1519	1
TIBURON              CA 94920-2054	1
TINTON FALLS         NJ 07701-4945	2
TINTON FALLS         NJ 07724	3
TINTON FALLS         NJ 07724-3016	1
TIVERTON             RI 02878-4714	1
TOMKINS COVE         NY 10986-1613	2
TOMS RIVER           NJ 08753-4205	1
TOMS RIVER           NJ 08753-4850	1
TOMS RIVER           NJ 08755-0989	1
TOTOWA               NJ 07512	1
TRENTON              NJ 08638-4447	5
TRUMBULL             CT 06611	1
TRUMBULL             CT 06611-1527	2
TUCKAHOE             NY 10707-1009	1
TUCKAHOE             NY 10707-4021	1
TUCSON               AZ 85712-6303	1
TUCSON               AZ 85718-3395	2
TUCSON               AZ 85718-4035	2
TUJUNGA              CA 91042-2832	1
TUSCALOOSA           AL 35404-5913	2
TUSTIN               CA 92780-7056	1
UNADILLA             NY 13849-0545	1
UNION                NJ 07083-5745	1
UNION                NJ 07083-8107	1
UNION                NJ 07083-8108	1
UNION                NJ 07083-8509	2
UNIONDALE            NY 11556-1461	2
UNIONDALE            NY 11556-3815	1
UPPER SADDLE RIVER   NJ 07458-2004	1
UPPER SADDLE RIVER   NJ 07458-2024	1
UPPER SADDLE RIVER   NJ 07458-2408	2
VALLEY COTTAGE       NY 10989-0566	1
VALLEY COTTAGE       NY 10989-2026	1
VALLEY COTTAGE       NY 10989-2044	1
VALLEY STREAM        NY 11580	1
VALLEY STREAM        NY 11580-1440	1
VALLEY STREAM        NY 11580-3107	1
VALLEY STREAM        NY 11580-5202	2
VALLEY STREAM        NY 11580-6124	7
VALLEY STREAM        NY 11581-1909	3
VALLEY STREAM        NY 11581-2419	1
VALLEY STREAM        NY 11581-2744	1
VALLEY STREAM        NY 11581-2747	2
VALLEY STREAM        NY 11581-3049	1
VALLEY STREAM        NY 11581-3547	1
VALLEY STREAM        NY 11582-6713	2
VAN NUYS             CA 91401-4602	1
VANCOUVER            WA 98682-4141	1
VENICE               CA 90291-2471	1
VENICE               CA 90291-3258	2
VENICE               CA 90291-4935	1
VENICE               CA 90291-4936	1
VENICE               FL 34292-4665	1
VESTAL               NY 11385	1
VESTAL               NY 13850-3260	1
VIENNA               VA 22181-5311	1
VOORHEES             NJ 08043-0688	1
W HEMPSTEAD          NY 11552-3612	1
WALL                 NJ 07719	1
WALLINGFORD          CT 06492-3265	2
WAPPINGERS FALLS     NY 12590-3980	2
WAPPINGERS FALLS     NY 12590-7537	2
WAPPINGERS FL        NY 12590-7537	1
WARREN               NJ 07059	1
WARREN               NJ 07059-0183	1
WARREN               NJ 07059-5177	1
WARREN               NJ 07059-6780	1
WARREN               NJ 07059-7134	1
WARREN               NJ 07059-7145	2
WARRENVILLE          IL 60555-7548	1
WASHINGTON           DC 20002-5308	1
WASHINGTON           DC 20006-1850	2
WASHINGTON           DC 20007	1
WASHINGTON           DC 20008	2
WASHINGTON           DC 20008-3605	1
WASHINGTON           DC 20008-4005	1
WASHINGTON           DC 20009-2471	1
WASHINGTON           DC 20016-3433	1
WASHINGTON           DC 20037	1
WASHINGTON DC        DC 20016	1
WATCHUNG             NJ 07069-5803	1
WATCHUNG             NJ 07069-6217	1
WATER MILL           NY 11976-2028	1
WATER MILL           NY 11976-2422	4
WAWTCHUNG            NJ 07069	1
WAYNE                NJ 07470-1964	1
WAYNE                NJ 07470-3743	1
WAYNE                NJ 07470-3842	1
WAYNE                NJ 07470-6137	1
WAYNE                NJ 07470-6271	2
WAYNE                PA 19087-0638	1
WEEHAWKEN            NJ 07086-6666	1
WEEHAWKEN            NJ 07086-6913	1
WEEHAWKEN            NJ 07086-7072	1
WELLESLEY            MA 02481-1315	1
WELLESLEY            MA 02482-6613	2
WELLINGTON           FL 33414-8186	1
WEST BABYLON         NY 11704	1
WEST CORNWALL        CT 06796-1806	1
WEST COVINA          CA 91791-3449	1
WEST HARRISON        NY 10604-1113	1
WEST HARRISON        NY 10604-1130	1
WEST HARTFORD        CT 06107-1509	2
WEST HEMPSTEAD       NY 11552-0713	1
WEST HEMPSTEAD       NY 11552-1105	1
WEST HEMPSTEAD       NY 11552-1625	1
WEST HEMPSTEAD       NY 11552-4320	1
WEST HOLLYWOOD       CA 90046-6102	2
WEST HOLLYWOOD       CA 90069	2
WEST HURLEY          NY 12491-5141	1
WEST ISLIP           NY 11795-1207	2
WEST ISLIP           NY 11795-3617	1
WEST ISLIP           NY 11795-5007	1
WEST ISLIP           NY 11795-5135	2
WEST LINN            OR 97068-2982	1
WEST NEW YORK        NJ 07093	1
WEST NEW YORK        NJ 07093-1236	1
WEST NYACK           NY 10994-2447	2
WEST NYACK           NY 10994-2709	1
WEST ORANGE          NJ 07052-4154	2
WEST ORANGE          NJ 07052-6609	1
WEST ORANGE          NJ 07052-6630	1
WEST PALM BEACH      FL 33401-2122	1
WEST PALM BEACH      FL 33418-7531	2
WEST SAYVILLE        NY 11796-1208	1
WEST WINDSOR         NJ 08550-3115	1
WESTBURY             NY 11590-1448	1
WESTBURY             NY 11590-1634	1
WESTBURY             NY 11590-1743	23
WESTBURY             NY 11590-3808	1
WESTBURY             NY 11590-5802	1
WESTBURY             NY 11590-5854	1
WESTFIELD            NJ 07090-1343	1
WESTFIELD            NJ 07090-1948	1
WESTFIELD            NJ 07090-2137	2
WESTFIELD            NJ 07090-3420	2
WESTON               MA 02493-2317	1
WESTPORT             CT 06880-0352	1
WESTPORT             CT 06880-0353	2
WESTPORT             CT 06880-1415	1
WESTPORT             CT 06880-1711	1
WESTPORT             CT 06880-2929	1
WESTPORT             CT 06880-3040	1
WESTPORT             CT 06880-3722	1
WESTPORT             CT 06880-4540	2
WESTPORT             CT 06880-4707	1
WESTPORT             CT 06880-6206	1
WESTPORT             CT 06880-6303	1
WESTPORT             CT 06880-6441	1
WESTPORT             CT 06880-6545	4
WESTPORT             CT 06880-6819	2
WEXFORD              PA 15090-7570	1
WHEATLEY HEIGHTS     NY 11798-0530	1
WHITE LAKE           NY 12786	1
WHITE PLAINS         NY 10601-2321	5
WHITE PLAINS         NY 10601-3104	1
WHITE PLAINS         NY 10603-0601	2
WHITE PLAINS         NY 10603-2825	2
WHITE PLAINS         NY 10603-2852	1
WHITE PLAINS         NY 10603-2854	1
WHITE PLAINS         NY 10604-3603	1
WHITE PLAINS         NY 10605-4504	1
WHITE PLAINS         NY 10605-4623	1
WHITE PLAINS         NY 10605-5461	2
WHITE PLAINS         NY 10606-2506	1
WHITESTONE           NY 11357	12
WHITESTONE           NY 11357-0161	1
WHITESTONE           NY 11357-0337	11
WHITESTONE           NY 11357-1010	2
WHITESTONE           NY 11357-1057	1
WHITESTONE           NY 11357-1129	1
WHITESTONE           NY 11357-1200	1
WHITESTONE           NY 11357-1212	1
WHITESTONE           NY 11357-1234	1
WHITESTONE           NY 11357-1244	1
WHITESTONE           NY 11357-1320	1
WHITESTONE           NY 11357-1324	1
WHITESTONE           NY 11357-1604	1
WHITESTONE           NY 11357-1639	1
WHITESTONE           NY 11357-1654	1
WHITESTONE           NY 11357-1714	1
WHITESTONE           NY 11357-1741	1
WHITESTONE           NY 11357-1787	2
WHITESTONE           NY 11357-1805	1
WHITESTONE           NY 11357-1807	1
WHITESTONE           NY 11357-1819	2
WHITESTONE           NY 11357-1926	1
WHITESTONE           NY 11357-1929	1
WHITESTONE           NY 11357-1938	1
WHITESTONE           NY 11357-1942	1
WHITESTONE           NY 11357-1945	1
WHITESTONE           NY 11357-1959	1
WHITESTONE           NY 11357-2000	60
WHITESTONE           NY 11357-2325	1
WHITESTONE           NY 11357-2335	1
WHITESTONE           NY 11357-2357	1
WHITESTONE           NY 11357-2360	1
WHITESTONE           NY 11357-2531	2
WHITESTONE           NY 11357-2532	2
WHITESTONE           NY 11357-2534	2
WHITESTONE           NY 11357-2631	1
WHITESTONE           NY 11357-2714	1
WHITESTONE           NY 11357-2744	1
WHITESTONE           NY 11357-2849	1
WHITESTONE           NY 11357-2919	1
WHITESTONE           NY 11357-3011	1
WHITESTONE           NY 11357-3022	1
WHITESTONE           NY 11357-3102	1
WHITESTONE           NY 11357-3127	1
WHITESTONE           NY 11357-3140	1
WHITESTONE           NY 11357-3144	1
WHITESTONE           NY 11357-3330	2
WHITESTONE           NY 11357-3352	25
WHITESTONE           NY 11357-3439	1
WHITESTONE           NY 11357-3540	1
WHITESTONE           NY 11357-3620	1
WHITESTONE           NY 11357-3723	1
WHITESTONE           NY 11357-3726	1
WHITESTONE           NY 11357-3730	1
WHITESTONE           NY 11357-3750	1
WHITESTONE           NY 11357-3806	1
WHITESTONE           NY 11357-3808	1
WHITESTONE           NY 11357-3814	1
WHITESTONE           NY 11357-3823	1
WHITESTONE           NY 11357-3829	2
WHITESTONE           NY 11357-3843	1
WHITESTONE           NY 11357-3913	1
WHITESTONE           NY 11357-3926	1
WHITESTONE           NY 11357-3959	2
WHITESTONE           NY 11357-4002	1
WHITESTONE           NY 11357-4041	1
WHITESTONE           NY 11357-4056	1
WHITESTONE           NY 11357-4108	1
WILLIAMSTOWN         MA 01267-2514	1
WILLISTON PARK       NY 11596-1026	2
WILMETTE             IL 60091-1146	1
